Plot,Side,Crop,Crop_ID,sample area (m^2),Corn_weed_management,Year,Block,DIGSA,SETFA,SETLU,PANCA,ECHCG,ERBVI,CYPES,AMATA,CHEAL,SOLPT,PHYSU,POLPY,ABUTH,TAROF,EPHHT,CIRAR,SONAR,PLAMA,PANDI,EPHMA,FESSP,CIRVU,MORAL,AMARE,AMBEL,POROL,POPDE,BROTE,CCHPA,EUPHY,AGRRE,DACGL,CONAR,ARFMI,Total
33,E,oat,O3,2,conv,2018,3,0,5.63,0,0,0,0,0,34.655,0.39,0,0,0,0,3.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.715
33,W,oat,O3,2,low,2018,3,0,7.05,0,0.145,0,0,0,18.995,1.875,0.015,0,0,0,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.95
34,E,corn,C2,18.532,conv,2018,3,0,2.3575437081804447,1.8389812216706236,0,0.3701705158644507,0.0696093244118282,0,0.21962011655514788,0,0,0.15109000647528598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0070148931577805
34,W,corn,C2,18.532,low,2018,3,0,1.4256421325275201,0,0,0,0,0,0.08957478955320526,0.03129721562702353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5465141377077487
35,E,soybean,S2,18.532,conv,2018,3,4.081588603496654,0.1823872221023095,21.681415929203542,0,0,0,0,25.999352471400815,0.09173321821713792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1354413986617742,0,0,0,0,0,0,0,52.17191884308223
35,W,soybean,S2,18.532,low,2018,3,0.13813943449169006,0.9070796460176991,0,0,0,0,0,6.60641053313188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.396071659831643e-4,0,0,0,0,0,0,0,0,0,0,0,7.652169220807252
36,E,corn,C3,18.532,conv,2018,3,0.32376429958989855,0,0.09335203971508742,0,0,0,0,0.009173321821713792,0,0,0.3070364774444205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7333261385711202
36,W,corn,C3,18.532,low,2018,3,0,0.9086984675156486,0.04208935894668681,0,0,0,0,5.396071659831643e-4,0.14083747032160587,0.5412259874811137,0,0.0016188214979494927,0,0.018886250809410747,0,0,0,0,0,0,0,0,0,0,0,0.009712928987696956,0,0,0,0,0,0,0,0,1.6636088927260952
37,E,corn,C4,18.532,conv,2018,3,0.1327433628318584,0.29192747679689185,0.2881502266350097,0,0,0.08202028922944096,0,0.015109000647528601,0.04856464493848479,0.04101014461472048,0.03291603712497302,0,0,0.0016188214979494927,0,0,0,0,0.09497086121303691,0,0,0,0,0,0,0.1359810058277574,0,0,0,0,0,0,0,0,1.1650118713576516
37,W,corn,C4,18.532,low,2018,3,1.1914526224908266,3.3218217137923594,0.9513274336283185,0,0,0,0,0.002158428663932657,0,0,0,0,0,0.006475285991797971,0,0,0,0,0,0,0,0,0,0,0,0.02644075113317505,0,0,0,0,0,0,0,0,5.49967623570041
38,E,soybean,S3,18.532,low,2018,3,0.45057198359594214,1.1946902654867257,0.5298942369954673,0.014569393481545435,0,0.04047053744873732,0,26.883768616447224,0.0010792143319663286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.11504424778761
38,W,soybean,S3,18.532,conv,2018,3,5.346967407727175,0,6.943665011871358,0,1.6312324627671055,0,0,17.09043816101878,1.6123462119576948,0,0,0,0,0.0026980358299158215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.62734729117203
39,E,oat,O4,2,conv,2018,3,0,17.36,0,0,0,0,0.065,10.22,2.275,1.665,0,0,0,5.165,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.76
39,W,oat,O4,2,low,2018,3,31.115,2.985,0,0,0,0,0,30.285,25.57,0.525,0,0,0,3.86,0,0,0,0,0.15,0,0,0,0,0,0,0,0.115,0,0,0,0,0,0,0,94.605
41,E,oat,O4,2,conv,2018,4,0,0,0,0,0.455,0,5.05,24.155,0,0,0,0,0,1.325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.985
41,W,oat,O4,2,low,2018,4,0,10.045,0,0,0,0,2.685,18.675,0.275,0.84,0,0,0.945,3.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.755
42,E,oat,O3,2,low,2018,4,0,3.185,0,0,0,1.725,0,41.405,20.865,0.575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.755
42,W,oat,O3,2,conv,2018,4,0,0.83,0,0,0,0,0.45,22.37,5.585,0,0,0,0,1.975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.21
43,E,alfalfa,A4,2,low,2018,4,0.47,0.07,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74
43,W,alfalfa,A4,2,conv,2018,4,0.82,0,0,0,0,0,0,0,0,0,0,0,0,2.645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.465
44,E,corn,C2,18.532,low,2018,4,0,16.94096697604144,0.07716382473559248,0.15109000647528598,0,5.396071659831643e-4,0,0,0.015648607813511763,0,0,0.012950571983595942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.19835959421541
44,W,corn,C2,18.532,conv,2018,4,0,9.963846319879128,1.6209799266134253,0,0,0,0,2.876645801856249,0.030218001295057202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.491690049643859
45,E,soybean,S2,18.532,conv,2018,4,0,0,0,0,0,0,0,42.334880207209146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.334880207209146
45,W,soybean,S2,18.532,low,2018,4,0,0,0,0,0,0,0,53.29430174832722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.29430174832722
46,E,corn,C4,18.532,conv,2018,4,0.04047053744873732,2.023526872436866,5.241744010360458,0,0,0.035074465788905676,0,0,0.03723289445283833,0,0.2822145478091949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.660263328297
46,W,corn,C4,18.532,low,2018,4,0.04694582344053529,1.1720267645154328,0.3410317289013598,0,0,0,0,5.396071659831643e-4,0.04047053744873732,0.01025253615368012,0,0,0,0.04101014461472048,0,0,0,0,0,0,0,0,0,0,0,0.015109000647528601,0,0,0,0,0,0,0,0,1.6673861428879775
47,E,corn,C3,18.532,low,2018,4,0,3.663932657025686,0.4257500539607166,0,0,0.019425857975393913,0,0.012410964817612778,0.021584286639326572,0.018886250809410747,0.24120440319447442,0,0,0.09497086121303691,0,0,0,0,0,0,0,0,0.0075545003237643005,0,0,0,0,0,0,0,0,0,0,0,4.505719835959422
47,W,corn,C3,18.532,conv,2018,4,0,0,0.37610619469026546,0,0,0,0,0,0,0,0.09335203971508742,0,0,0.012950571983595942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48240880638894884
48,E,soybean,S3,18.532,conv,2018,4,0,0.04802503777250162,5.961579969781999,0,0,0,0,51.035506151521695,0.04532700194258579,0,0,0,0,0,0,0,0,0.0026980358299158215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.093136196848704
48,W,soybean,S3,18.532,low,2018,4,0,0.2579322253399525,0.22609540254694585,0,0,0,0,12.074789553205267,0.011871357651629614,0.03183682279300669,0.3086552989423699,0,1.3889488452406646,0.01025253615368012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.310382041873515
49,E,soybean,S4,18.532,conv,2018,4,0,0,0.10468379020073386,0,0.19587740125188863,0,0,13.928340168357437,0,0,0.08363911072739046,0,2.5010792143319662,0.009712928987696956,0,0,0,0.005935678825814807,0.0016188214979494927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.83088711418088
49,W,soybean,S4,18.532,low,2018,4,0,0,0.024282322469242393,0,0,0,0,12.951111590761926,0.0010792143319663286,0,0,0,0.05827757392618174,5.396071659831643e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.035290308655298
11,E,oat,O3,2.24,low,2019,1,0.004464285714285714,18.174107142857142,0,0,0,0,0,4.316964285714286,4.468749999999999,0.004464285714285714,0,0,0,0.004464285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.973214285714285
11,W,oat,O3,2.24,conv,2019,1,0.07142857142857142,4.4017857142857135,2.875,0,0,0,0,8.116071428571427,8.691964285714285,0.049107142857142856,0,0,0,1.2857142857142856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.491071428571427
12,E,corn,C4,2.24,low,2019,1,0,4.138392857142857,0.07142857142857142,0,0,0,0,0,0.004464285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07589285714285714,0,0,0,0,4.290178571428571
12,W,corn,C4,2.24,conv,2019,1,0.15178571428571427,0.48660714285714285,1.5624999999999998,0,0,0,0,0,0,0.11160714285714285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3124999999999996
13,E,soybean,S2,18.532,conv,2019,1,0,0,0.01672782214547809,0,0,0,0,0.17321390028059572,0,0,0.2034319015756529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39337362400172676
13,W,soybean,S2,18.532,low,2019,1,0,0.30218001295057195,0,0,0,0,0,0.04047053744873732,0,0,0,0,0.0075545003237643005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35020505072307356
14,E,oat,O4,2.24,conv,2019,1,12.124999999999998,29.491071428571427,0,0,5.017857142857142,0,0,37.60267857142857,4.325892857142857,3.1874999999999996,0,0.15178571428571427,0,0.5803571428571428,0,0,0,0.6249999999999999,0,0,0,0,0,0,0,0,0,0,0.30357142857142855,0,0,0,0,0,93.41071428571428
14,W,oat,O4,2.24,low,2019,1,0.950892857142857,33.410714285714285,0,0.11607142857142856,12.714285714285714,0,0,39.482142857142854,7.053571428571428,2.433035714285714,0,0,0,0.34375,0.004464285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.50892857142857
15,E,soybean,S3,18.532,low,2019,1,0,0.0075545003237643005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0075545003237643005
15,W,soybean,S3,18.532,conv,2019,1,0,0,0.12033239801424563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12033239801424563
16,E,corn,C3,2.24,low,2019,1,0,2.486607142857143,0.125,0,0,0,0,0.4196428571428571,0.07142857142857142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.102678571428571
16,W,corn,C3,2.24,conv,2019,1,0.09821428571428571,0.004464285714285714,0.11160714285714285,0,0,0,0,0.13839285714285712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3526785714285714
17,E,alfalfa,A4,2.24,conv,2019,1,17.785714285714285,8.678571428571429,0,0.09821428571428571,8.839285714285714,0,0,0.4107142857142857,3.7008928571428563,0.15624999999999997,0,0,0,8.580357142857142,0,0.12053571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.370535714285715
17,W,alfalfa,A4,2.24,low,2019,1,10.928571428571427,0.15178571428571427,0.07142857142857142,0.01339285714285714,0,0,0,3.2053571428571423,1.8616071428571426,0,0,0,0,0.15624999999999997,0,0.39732142857142855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.785714285714285
18,E,soybean,S4,18.532,conv,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,W,soybean,S4,18.532,low,2019,1,0.03075760846104036,0,0,0,0,0,0,0,4.453377940859054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4841355493200945
19,E,corn,C2,2.24,conv,2019,1,0.20982142857142855,8.352678571428571,0.6562499999999999,0,0,0,0,0.8125,1.5535714285714284,0,0,0,0,0.08482142857142856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.669642857142856
19,W,corn,C2,2.24,low,2019,1,0.08928571428571429,15.357142857142856,0.07589285714285714,0.7455357142857142,0,0,0,0.125,0,0,0,0,0,0.11160714285714285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.504464285714285
21,E,corn,C4,2.24,conv,2019,2,9.986607142857142,0.45982142857142855,0.34375,0,0.6383928571428571,0,0,4.848214285714285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.27678571428571
21,W,corn,C4,2.24,low,2019,2,0,0.23660714285714285,0.18303571428571425,0.1919642857142857,0,0,0,0,0.004464285714285714,0,0,0,0.011160714285714286,0.11160714285714285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7388392857142857
22,E,alfalfa,A4,2.24,low,2019,2,18.78125,5.2455357142857135,0,2.2857142857142856,0.5267857142857142,0,0.004464285714285714,2.09375,4.999999999999999,0,0,0,0,0.3883928571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.325892857142854
22,W,alfalfa,A4,2.24,conv,2019,2,11.933035714285714,7.522321428571429,0,0.004464285714285714,33.99107142857142,0,0,0.17410714285714285,1.2455357142857142,0,0,0,0,2.2946428571428568,0,1.0803571428571428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.24553571428571
23,E,oat,O3,2.24,low,2019,2,0,15.897321428571427,0,0,0.3883928571428571,0,0,3.142857142857143,2.696428571428571,0.004464285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.129464285714285
23,W,oat,O3,2.24,conv,2019,2,0.004464285714285714,3.821428571428571,0,0,1.044642857142857,0,0,1.2276785714285714,2.3035714285714284,0,0,0,0.004464285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.40625
24,E,soybean,S2,18.532,conv,2019,2,0,0.2600906540038852,0,0,0,0,0,0.08795596805525577,4.450679905029139,0,0.0830995035614073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.881826030649687
24,W,soybean,S2,18.532,low,2019,2,0,0.012950571983595942,0,0,0,0,0,0,2.4368659615799695,0,0,0,0.017267429311461257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.467083962875027
25,E,corn,C3,2.24,low,2019,2,0.17857142857142858,0.16517857142857142,1.8169642857142856,0,0,0,0,3.049107142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.209821428571428
25,W,corn,C3,2.24,conv,2019,2,0,0.7053571428571428,0,0,0,0,0,0.4151785714285714,0.12053571428571429,0,0,0,0,0.17410714285714285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4151785714285712
26,E,soybean,S3,18.532,low,2019,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,W,soybean,S3,18.532,conv,2019,2,0,0,0.002158428663932657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002158428663932657
27,E,corn,C2,2.24,low,2019,2,0,0.20089285714285712,0.08928571428571429,7.482142857142857,0,0,0,0.06696428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.839285714285714
27,W,corn,C2,2.24,conv,2019,2,17.691964285714285,0.6517857142857142,0,0,0,0,0,2.129464285714285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.473214285714285
28,E,soybean,S4,18.532,low,2019,2,0,0,0.005396071659831643,0,0,0,0,0,0,0,0,0.021044679473343406,0,0.015648607813511763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04208935894668681
28,W,soybean,S4,18.532,conv,2019,2,0,0,0.055039930930282754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055039930930282754
29,E,oat,O4,2.24,low,2019,2,1.138392857142857,22.96428571428571,1.0089285714285712,0.4107142857142857,4.4017857142857135,0,0,31.513392857142854,10.406249999999998,2.549107142857143,0,0,0,19.825892857142854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.21874999999999
29,W,oat,O4,2.24,conv,2019,2,1.4866071428571428,12.450892857142856,18.741071428571427,0,20.25892857142857,0,0,46.450892857142854,7.0267857142857135,1.3928571428571428,0,8,0,1.8973214285714284,0.004464285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.70982142857143
31,E,corn,C4,2.24,low,2019,3,0.008928571428571428,0.03571428571428571,0.008928571428571428,0,0,0,0,0.017857142857142856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07142857142857142
31,W,corn,C4,2.24,conv,2019,3,0,0.17410714285714285,0.45535714285714285,0,0,0,0,0.01339285714285714,0,0,0,0,0,0.022321428571428572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6651785714285714
32,E,oat,O4,2.24,conv,2019,3,0,14.200892857142856,0,0,6.82142857142857,0,0,25.937499999999996,2.7321428571428568,0.6473214285714285,0,0,0,11.397321428571429,1.7098214285714284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.44642857142857
32,W,oat,O4,2.24,low,2019,3,0,24.94196428571428,0,0,0.7678571428571428,0,0,6.624999999999999,5.160714285714286,0.10267857142857142,0,0,0,2.008928571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.607142857142854
33,E,corn,C3,2.24,conv,2019,3,0,0.03125,0.5714285714285714,0,0,0,0,0.03571428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6383928571428571
33,W,corn,C3,2.24,low,2019,3,0,0.8928571428571428,0.07142857142857142,0.07589285714285714,0,0,0,0.18303571428571425,0,0,0,0,0.17410714285714285,0.008928571428571428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4062499999999998
34,E,soybean,S2,18.532,conv,2019,3,0,0.002158428663932657,0.04802503777250162,0,0,0,0,0,5.015648607813512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.065832074249947
34,W,soybean,S2,18.532,low,2019,3,0,0.10738182603064969,0.01672782214547809,0,0,0,0,0,2.0672350528815024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19134470105763
35,E,corn,C2,2.24,conv,2019,3,0.008928571428571428,1.4553571428571426,0.1607142857142857,0,0,0,0,0.27678571428571425,0,0,0,0,0,0.004464285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9062499999999996
35,W,corn,C2,2.24,low,2019,3,0,4.513392857142857,0.4241071428571428,0,0,0,0,0.17410714285714285,0,0,0,0,0,0.05357142857142856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.165178571428571
36,E,soybean,S3,18.532,conv,2019,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,W,soybean,S3,18.532,low,2019,3,0,5.396071659831643e-4,0.005935678825814807,0,0,0,0,0,0.07716382473559248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08363911072739046
37,E,soybean,S4,18.532,conv,2019,3,0.02050507230736024,0,0.004316857327865314,0,0,0,0,0,5.517483272177855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.54230520181308
37,W,soybean,S4,18.532,low,2019,3,0,0.004316857327865314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004316857327865314
38,E,oat,O3,2.24,low,2019,3,0,14.95535714285714,0,0,0.7991071428571428,0,0,5.714285714285714,6.232142857142857,0,0,0,0,1.8169642857142856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.517857142857142
38,W,oat,O3,2.24,conv,2019,3,2.133928571428571,0.8526785714285713,0,0,0,0,0,10.022321428571427,7.299107142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.30803571428571
39,E,alfalfa,A4,2.24,conv,2019,3,9.897321428571429,3.223214285714285,1.8035714285714284,1.5982142857142856,12.276785714285714,0,0,3.477678571428571,0.732142857142857,0.07142857142857142,0,0,0,10.1875,0.004464285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.27232142857143
39,W,alfalfa,A4,2.24,low,2019,3,11.058035714285714,1.6026785714285712,0,2.142857142857143,0,0,0,6.2455357142857135,1.8616071428571426,1.0535714285714284,0,0,0,8.857142857142856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.82142857142857
41,E,alfalfa,A4,2.24,conv,2019,4,10.696428571428571,0.7276785714285713,0.01339285714285714,0,2.2008928571428568,0,0.07142857142857142,1.0714285714285714,0.9732142857142857,0.29464285714285715,0,0,0,7.035714285714285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.084821428571427
41,W,alfalfa,A4,2.24,low,2019,4,2.5848214285714284,1.9598214285714282,2.276785714285714,0,5.486607142857142,0,0.008928571428571428,0.25,0,0.004464285714285714,0,0,0,13.22767857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.79910714285714
42,E,corn,C3,2.24,low,2019,4,0,0.16964285714285712,0.049107142857142856,0,0,0,0,0.03571428571428571,0.02678571428571428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28125
42,W,corn,C3,2.24,conv,2019,4,0.4107142857142857,0.20089285714285712,0.28125,0,0,0,2.0133928571428568,1.6741071428571428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.580357142857142
43,E,corn,C4,2.24,low,2019,4,0,2.9374999999999996,0.5446428571428571,0.06696428571428571,0,0,0,0.004464285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5535714285714284
43,W,corn,C4,2.24,conv,2019,4,0,6.495535714285714,1.4330357142857142,0,0,0,0,0.6607142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.589285714285714
44,E,soybean,S2,18.532,low,2019,4,0,0.35182387222102307,0,0,0,0,0,0,0,0,0,0.06583207424994604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4176559464709691
44,W,soybean,S2,18.532,conv,2019,4,0,0.01672782214547809,0,0,0,0,0,0.055039930930282754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07176775307576085
45,E,corn,C2,2.24,conv,2019,4,0.03125,0,0,0,0,0,0,0.10714285714285712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13839285714285712
45,W,corn,C2,2.24,low,2019,4,0,0,0,0,0,0,0,0.09821428571428571,0.004464285714285714,0,0,0,0.05357142857142856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15624999999999997
46,E,soybean,S4,18.532,conv,2019,4,0,0,0.009712928987696956,0,0,0,0,0,3.8117850205050723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8214979494927697
46,W,soybean,S4,18.532,low,2019,4,0,0.006475285991797971,0.018886250809410747,0,0,0,0,0,0,0,0,0,0.010792143319663286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036153680120872
47,E,soybean,S3,18.532,low,2019,4,0,0,0,0,0,0,0,0,0,0.0010792143319663286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010792143319663286
47,W,soybean,S3,18.532,conv,2019,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,E,oat,O3,2.24,conv,2019,4,0.004464285714285714,4.263392857142857,0.37946428571428564,0,0.09821428571428571,0,0,1.6919642857142856,2.049107142857143,0,0,0,0,1.3839285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.870535714285714
48,W,oat,O3,2.24,low,2019,4,0.2589285714285714,10.44642857142857,0.9107142857142857,0,0,0,0,2.1383928571428568,0.9285714285714285,0,0.6741071428571428,0,0,0.15178571428571427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.508928571428571
49,E,oat,O4,2.24,conv,2019,4,0.004464285714285714,10.531249999999998,3.0178571428571423,0,0.9196428571428571,0,0,18.816964285714285,10.330357142857142,0,0,0,0,3.8749999999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.49553571428571
49,W,oat,O4,2.24,low,2019,4,0.24553571428571427,7.174107142857142,0.26785714285714285,0,1.3928571428571428,0,0,22.82142857142857,9.660714285714285,3.3035714285714284,0,0,1.5044642857142856,10.616071428571429,0,0,0,0.7232142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.70982142857143
11,E,corn,C3,2.08,low,2020,1,0,54.63942307692308,0.019230769230769232,0,0,0,0,0.15865384615384615,0,0.04326923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.86057692307692
11,W,corn,C3,2.08,conv,2020,1,3.2115384615384612,0.5673076923076923,0.7451923076923077,0,0,0.6682692307692307,0,5.644230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.83653846153846
12,E,soybean,S4,18.532,conv,2020,1,0.046406216274552124,0.03399525145693935,0.043168573278653144,0,0,0,0,0,0.0026980358299158215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12626807684006042
12,W,soybean,S4,18.532,low,2020,1,0,0,0,0,0,0,0,1.0635657241528167,0.006475285991797971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0700410101446147
